fetchTime,finalUrl,time-to-first-byte,first-contentful-paint,first-meaningful-paint,speed-index,first-cpu-idle,interactive,total-byte-weight,file_name
2019-01-14T17:53:18.933Z,https://www.google.com/,180.421,1117.52,1149.02,1455.9018121677511,2950.4399999999996,3271.8799999999997,292315,reports/2019-01-14/www.google.com_2019-01-14_20-53-18.report.json
2019-01-14T17:53:37.562Z,https://getbootstrap.com/docs/4.1/examples/product/,380.851,1898.8770000000004,1898.8770000000004,2447.5744799993367,2019.8770000000004,2019.8770000000004,79857,reports/2019-01-14/getbootstrap.com_2019-01-14_20-53-37.report.json
2019-01-14T17:53:55.404Z,https://facebook.github.io/create-react-app/,85.89399999999998,1783.0529999999999,1783.0529999999999,1888.368225504093,2198.834,2425.2814999999996,179568,reports/2019-01-14/facebook.github.io_2019-01-14_20-53-55.report.json
2019-01-02T19:07:30.549Z,https://www.google.com/,215.73299999999995,1194.668,1237.668,1823.6851960010645,3363.004,3603.8379999999997,290454,reports/2019-01-02/www.google.com_2019-01-02_22-07-30.report.json
